Time,Date,ProcessName,AppTitle,ProcessId,DurationSeconds
"2026-06-20 17:15:06","2026-06-20","chrome","Professional Productivity Dashboard - Google Chrome","7448","5"
"2026-06-20 17:15:11","2026-06-20","chrome","Professional Productivity Dashboard - Google Chrome","7448","5"
"2026-06-20 17:15:16","2026-06-20","chrome","Professional Productivity Dashboard - Google Chrome","7448","5"
"2026-06-20 17:15:21","2026-06-20","chrome","Professional Productivity Dashboard - Google Chrome","7448","5"
"2026-06-20 17:15:26","2026-06-20","chrome","Professional Productivity Dashboard - Google Chrome","7448","5"
"2026-06-20 17:15:31","2026-06-20","chrome","Professional Productivity Dashboard - Google Chrome","7448","5"
"2026-06-20 17:15:36","2026-06-20","chrome","Professional Productivity Dashboard - Google Chrome","7448","5"
"2026-06-20 17:15:41","2026-06-20","chrome","Professional Productivity Dashboard - Google Chrome","7448","5"
"2026-06-20 17:15:46","2026-06-20","chrome","Professional Productivity Dashboard - Google Chrome","7448","5"
"2026-06-20 17:15:51","2026-06-20","chrome","Professional Productivity Dashboard - Google Chrome","7448","5"
"2026-06-20 17:15:56","2026-06-20","chrome","Professional Productivity Dashboard - Google Chrome","7448","5"
"2026-06-20 17:16:01","2026-06-20","chrome","Professional Productivity Dashboard - Google Chrome","7448","5"
"2026-06-20 17:16:07","2026-06-20","chrome","Professional Productivity Dashboard - Google Chrome","7448","5"
"2026-06-20 17:16:12","2026-06-20","chrome","Professional Productivity Dashboard - Google Chrome","7448","5"
"2026-06-20 17:16:17","2026-06-20","chrome","Professional Productivity Dashboard - Google Chrome","7448","5"
"2026-06-20 17:16:22","2026-06-20","chrome","Professional Productivity Dashboard - Google Chrome","7448","5"
"2026-06-20 17:16:27","2026-06-20","chrome","Professional Productivity Dashboard - Google Chrome","7448","5"
"2026-06-20 17:16:32","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:16:37","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:16:42","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:16:47","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:16:52","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:16:57","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:17:02","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:17:07","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:17:12","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:17:17","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:17:22","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:17:27","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:17:32","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:17:37","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:17:42","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:17:47","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:17:52","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:17:57","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:18:02","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:18:07","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:18:12","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:18:17","2026-06-20","chrome","Professional Productivity Dashboard - Google Chrome","7448","5"
"2026-06-20 17:18:22","2026-06-20","chrome","Professional Productivity Dashboard - Google Chrome","7448","5"
"2026-06-20 17:18:27","2026-06-20","chrome","Professional Productivity Dashboard - Google Chrome","7448","5"
"2026-06-20 17:18:32","2026-06-20","chrome","Professional Productivity Dashboard - Google Chrome","7448","5"
"2026-06-20 17:18:37","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:18:42","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:18:47","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:18:52","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:18:57","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:19:02","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:19:07","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:19:12","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:19:17","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:19:22","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:19:27","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:19:32","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:19:37","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:19:42","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:19:47","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:19:52","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:19:57","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:20:02","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:20:07","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:20:12","2026-06-20","explorer","No title","8840","5"
"2026-06-20 17:20:17","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:20:22","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:20:27","2026-06-20","Taskmgr","Task Manager","768","5"
"2026-06-20 17:20:32","2026-06-20","Taskmgr","Task Manager","768","5"
"2026-06-20 17:20:37","2026-06-20","Taskmgr","Task Manager","768","5"
"2026-06-20 17:20:42","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:20:47","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:20:52","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:20:57","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:21:02","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:21:08","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:21:13","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:21:18","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:21:23","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:21:28","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:21:33","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:21:38","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:21:43","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:21:48","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:21:53","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:21:58","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:22:33","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:22:33","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:22:38","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:22:43","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:22:48","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:22:53","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:22:58","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:23:03","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:23:08","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:23:13","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:23:18","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:23:23","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:23:28","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:23:33","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:23:38","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:23:43","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:23:48","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:23:53","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:23:58","2026-06-20","SnippingTool","Snipping Tool Overlay","6220","5"
"2026-06-20 17:24:03","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:24:08","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:24:13","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:24:18","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:24:23","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:24:28","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:24:33","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:24:38","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:24:43","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:24:48","2026-06-20","explorer","No title","8840","5"
"2026-06-20 17:24:53","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:24:58","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:25:03","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:25:08","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:25:13","2026-06-20","chrome","Google Keep - Google Chrome","7448","5"
"2026-06-20 17:25:18","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:25:23","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:25:28","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:25:33","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:25:38","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:25:43","2026-06-20","chrome","New Tab - Google Chrome","7448","5"
"2026-06-20 17:25:48","2026-06-20","chrome","YouTube - Google Chrome","7448","5"
"2026-06-20 17:25:53","2026-06-20","chrome","YouTube - Google Chrome","7448","5"
"2026-06-20 17:25:58","2026-06-20","chrome","YouTube - Google Chrome","7448","5"
"2026-06-20 17:26:03","2026-06-20","chrome","YouTube - Google Chrome","7448","5"
"2026-06-20 17:26:08","2026-06-20","chrome","YouTube - Google Chrome","7448","5"
"2026-06-20 17:26:13","2026-06-20","chrome","YouTube - Google Chrome","7448","5"
"2026-06-20 17:26:18","2026-06-20","chrome","???? ???????? ?? ????? ???? Comedy Video #comedy #funny #trending #youtubeshorts #shorts - YouTube - Google Chrome","7448","5"
"2026-06-20 17:26:23","2026-06-20","chrome","???? ???????? ?? ????? ???? Comedy Video #comedy #funny #trending #youtubeshorts #shorts - YouTube - Google Chrome","7448","5"
"2026-06-20 17:26:28","2026-06-20","chrome","???? ???????? ?? ????? ???? Comedy Video #comedy #funny #trending #youtubeshorts #shorts - YouTube - Google Chrome","7448","5"
"2026-06-20 17:26:33","2026-06-20","chrome","???? ???????? ?? ????? ???? Comedy Video #comedy #funny #trending #youtubeshorts #shorts - YouTube - Google Chrome","7448","5"
"2026-06-20 17:26:38","2026-06-20","chrome","?? ??? ??? ?? ???? Sas Bahu Ki Comedy | Haryanvi Comedy Video #youtubeshorts #funny #shorts - YouTube - Google Chrome","7448","5"
"2026-06-20 17:26:43","2026-06-20","chrome","?? ??? ??? ?? ???? Sas Bahu Ki Comedy | Haryanvi Comedy Video #youtubeshorts #funny #shorts - YouTube - Google Chrome","7448","5"
"2026-06-20 17:26:49","2026-06-20","chrome","?? ??? ??? ?? ???? Sas Bahu Ki Comedy | Haryanvi Comedy Video #youtubeshorts #funny #shorts - YouTube - Google Chrome","7448","5"
"2026-06-20 17:26:54","2026-06-20","chrome","?? ??? ??? ?? ???? Sas Bahu Ki Comedy | Haryanvi Comedy Video #youtubeshorts #funny #shorts - YouTube - Google Chrome","7448","5"
"2026-06-20 17:26:59","2026-06-20","chrome","?? ??? ??? ?? ???? Sas Bahu Ki Comedy | Haryanvi Comedy Video #youtubeshorts #funny #shorts - YouTube - Google Chrome","7448","5"
"2026-06-20 17:27:04","2026-06-20","chrome","?? ??? ??? ?? ???? Sas Bahu Ki Comedy | Haryanvi Comedy Video #youtubeshorts #funny #shorts - YouTube - Google Chrome","7448","5"
"2026-06-20 17:27:09","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:27:14","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:27:19","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:27:24","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:27:29","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:27:34","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:27:39","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:27:44","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:27:49","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:27:54","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:27:59","2026-06-20","Taskmgr","Task Manager","768","5"
"2026-06-20 17:28:04","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:28:09","2026-06-20","explorer","No title","8840","5"
"2026-06-20 17:28:14","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:28:19","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:28:24","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:28:29","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:28:34","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:28:39","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:28:44","2026-06-20","WindowsTerminal","Windows PowerShell","17368","5"
"2026-06-20 17:28:49","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:28:54","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:28:59","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:29:04","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:29:09","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:29:14","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:29:19","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:29:24","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:29:29","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:29:34","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:29:39","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:29:44","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:29:49","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:29:54","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:29:59","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:30:04","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:30:09","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:30:14","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:30:19","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:30:24","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:30:29","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:30:34","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:30:39","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:30:44","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:30:49","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:30:54","2026-06-20","chrome","TrendAI Productivity Pro Dashboard - Google Chrome","7448","5"
"2026-06-20 17:30:59","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:31:04","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:31:09","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:31:14","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:31:19","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:31:24","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:31:29","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:31:34","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:31:39","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
"2026-06-20 17:31:44","2026-06-20","chrome","Local Folder AI App - Google Chrome","7448","5"
